id;x;y;z;shape;color;size
BARBUNYA;1.62571654141951;67765;0.986807348926437;0;FF0000;66871
BARBUNYA;1.48486621103154;68146;0.981451589234878;0;FF0000;66882
BARBUNYA;1.45358246872162;68186;0.980905171149503;0;FF0000;66884
BARBUNYA;1.59559071133049;67928;0.984954657873042;0;FF0000;66906
BARBUNYA;1.48286638717051;67749;0.987616053373482;0;FF0000;66910
BARBUNYA;1.36543502580662;68309;0.979826962772109;0;FF0000;66931
BARBUNYA;1.35032799306404;68327;0.979744464121065;0;FF0000;66943
BARBUNYA;1.63754632970571;67778;0.987709876361061;0;FF0000;66945
BARBUNYA;1.35411487877098;68137;0.983092886390654;0;FF0000;66985
BARBUNYA;1.48980086842392;68096;0.983772908834586;0;FF0000;66991
BARBUNYA;1.7091124148214;68008;0.985354664157158;0;FF0000;67012
BARBUNYA;1.3186462570648;68817;0.974410392780854;0;FF0000;67056
BARBUNYA;1.59729472231257;68087;0.984960418288366;0;FF0000;67063
BARBUNYA;1.5993084014134;67999;0.986529213664907;0;FF0000;67083
BARBUNYA;1.59013062867865;68180;0.983939571721913;0;FF0000;67085
BARBUNYA;1.50862453877152;68230;0.983247838194343;0;FF0000;67087
BARBUNYA;1.89257024442189;68108;0.985728548775474;0;FF0000;67136
BARBUNYA;1.57235965457515;68174;0.985155631179042;0;FF0000;67162
BARBUNYA;1.58998897749023;67907;0.989043839368548;3;FF0000;67163
BARBUNYA;1.59653714718667;68160;0.986135563380282;0;FF0000;67215
BARBUNYA;1.56627066758343;68057;0.987907195439117;0;FF0000;67234
BARBUNYA;1.37853231908733;68429;0.982565871194961;0;FF0000;67236
BARBUNYA;1.72130453551516;68347;0.984447013036417;0;FF0000;67284
BARBUNYA;1.87555758092832;68457;0.983230348978191;0;FF0000;67309
BARBUNYA;1.63286181728066;68197;0.987008226168307;0;FF0000;67311
BARBUNYA;1.6319409942509;68721;0.980180730780984;0;FF0000;67359
BARBUNYA;1.65253617661775;68526;0.983743396666959;0;FF0000;67412
BARBUNYA;1.50010748751409;68823;0.97951266291792;0;FF0000;67413
BARBUNYA;1.79329731359246;68968;0.97768530332908;0;FF0000;67429
BARBUNYA;1.68007210259898;68653;0.98228773687967;0;FF0000;67437
BARBUNYA;1.48548848488624;68597;0.983118795282592;0;FF0000;67439
BARBUNYA;1.67957409675418;68544;0.984010270774977;0;FF0000;67448
BARBUNYA;1.37601669647414;68666;0.982349343197507;0;FF0000;67454
BARBUNYA;1.31680394194072;68525;0.985275446917183;0;FF0000;67516
BARBUNYA;1.48436272995089;68874;0.980529662862619;0;FF0000;67533
BARBUNYA;1.43121481179325;68489;0.986070755887807;0;FF0000;67535
BARBUNYA;1.60360022995104;68500;0.985956204379562;0;FF0000;67538
BARBUNYA;1.47699053630216;68376;0.987861237861238;3;FF0000;67546
BARBUNYA;1.58837364089392;68736;0.982716480446927;0;FF0000;67548
BARBUNYA;1.53669273541593;68694;0.983404664162809;0;FF0000;67554
BARBUNYA;1.58833781552;68500;0.987197080291971;0;FF0000;67623
BARBUNYA;1.43848806941303;68870;0.98199506316248;0;FF0000;67630
BARBUNYA;1.54951335985952;69020;0.980266589394378;0;FF0000;67658
BARBUNYA;1.58814375985437;69000;0.980565217391304;0;FF0000;67659
BARBUNYA;1.38244971556043;68744;0.984318631444199;0;FF0000;67666
BARBUNYA;1.57385623394273;69063;0.980061682811346;0;FF0000;67686
BARBUNYA;1.44747308560299;69018;0.98116433394187;0;FF0000;67718
BARBUNYA;1.49659450257842;68288;0.991740862230553;3;FF0000;67724
BARBUNYA;1.49098376424126;68522;0.988660576165319;0;FF0000;67745
BARBUNYA;1.6058321487296;68895;0.983525654982219;0;FF0000;67760
BARBUNYA;1.87635719231842;68830;0.984919366555281;0;FF0000;67792
BARBUNYA;1.3600246387565;69240;0.979145002888504;0;FF0000;67796
BARBUNYA;1.4560080114235;68991;0.982751373367541;0;FF0000;67801
BARBUNYA;1.5278280958593;68798;0.985610046803686;0;FF0000;67808
BARBUNYA;1.43732695362726;68887;0.984539898674641;0;FF0000;67822
BARBUNYA;1.74248831507472;68623;0.988706410387188;0;FF0000;67848
BARBUNYA;1.75565125013353;68732;0.987153000058197;0;FF0000;67849
BARBUNYA;1.6026494785691;69052;0.982679719631582;0;FF0000;67856
BARBUNYA;1.63559081680092;69325;0.979531193653083;0;FF0000;67906
BARBUNYA;1.33428559492042;69034;0.984427963032709;0;FF0000;67959
BARBUNYA;1.49085202684232;69095;0.983558868224908;0;FF0000;67959
BARBUNYA;1.42938935713442;68906;0.98627115200418;0;FF0000;67960
BARBUNYA;1.49841040101808;69183;0.982698061662547;0;FF0000;67986
BARBUNYA;1.39092989352094;69185;0.982828647828286;0;FF0000;67997
BARBUNYA;1.7251357471717;68625;0.991111111111111;0;FF0000;68015
BARBUNYA;1.65227673279129;69648;0.976682747530439;0;FF0000;68024
BARBUNYA;1.4584368867844;69243;0.982554193203645;0;FF0000;68035
BARBUNYA;1.68425191327879;69160;0.98395026026605;0;FF0000;68050
BARBUNYA;1.48525010596457;69299;0.982063233235689;0;FF0000;68056
BARBUNYA;1.61377492371688;69176;0.983896148953394;0;FF0000;68062
BARBUNYA;1.59248023936558;69320;0.982212925562608;0;FF0000;68087
BARBUNYA;1.68137239707483;69487;0.980168952465929;0;FF0000;68109
BARBUNYA;1.48824330755022;69292;0.983057207181204;0;FF0000;68118
BARBUNYA;1.56697812857986;69182;0.984649186204504;0;FF0000;68120
BARBUNYA;1.46847278922343;69197;0.984594707863058;0;FF0000;68131
BARBUNYA;1.45760206488017;69129;0.985592153799418;0;FF0000;68133
BARBUNYA;1.6385761001372;69141;0.985464485616349;0;FF0000;68136
BARBUNYA;1.36076286887625;69362;0.982353450015859;0;FF0000;68138
BARBUNYA;1.47623987571657;69257;0.984059373059763;0;FF0000;68153
BARBUNYA;1.4101734109305;69862;0.975694941456013;0;FF0000;68164
BARBUNYA;1.70350018980704;69964;0.974315362186267;0;FF0000;68167
BARBUNYA;1.55610734107283;69468;0.981358323256751;0;FF0000;68173
BARBUNYA;1.62681269359966;69510;0.980966767371601;0;FF0000;68187
BARBUNYA;1.590807152856;70112;0.972871976266545;0;FF0000;68210
BARBUNYA;1.69576986071128;69026;0.98829426592878;0;FF0000;68218
BARBUNYA;1.5570597887452;70172;0.972567405802884;0;FF0000;68247
BARBUNYA;1.35491754629439;69922;0.976359371871514;0;FF0000;68269
BARBUNYA;1.41192603392415;69358;0.984342109057355;0;FF0000;68272
BARBUNYA;1.60926067771398;69244;0.986107099532089;0;FF0000;68282
BARBUNYA;1.6651632039167;69725;0.979691645751165;0;FF0000;68309
BARBUNYA;1.50705566489141;69167;0.988679572628566;0;FF0000;68384
BARBUNYA;1.52579745812755;69193;0.988308065844811;3;FF0000;68384
BARBUNYA;1.35885195903957;69587;0.982784140715938;0;FF0000;68389
BARBUNYA;1.68760276576;69370;0.986752198356638;0;FF0000;68451
BARBUNYA;1.61969978949202;69503;0.984935902047394;0;FF0000;68456
BARBUNYA;1.57739540632996;69842;0.980212479596804;0;FF0000;68460
BARBUNYA;1.34648037310979;69737;0.981831739248892;0;FF0000;68470
BARBUNYA;1.48785995710324;69587;0.984063115237041;0;FF0000;68478
BARBUNYA;1.39754641052443;69675;0.982963760315752;0;FF0000;68488
BARBUNYA;1.31855066691373;69506;0.985526429373004;0;FF0000;68500
BARBUNYA;1.47439343305467;69406;0.9871336772037;0;FF0000;68513
BARBUNYA;1.44924225364048;69684;0.983740887434705;0;FF0000;68551
BARBUNYA;1.54081359781002;69869;0.981408063661996;0;FF0000;68570
BARBUNYA;1.48220789464027;69571;0.985640568627733;0;FF0000;68572
BARBUNYA;1.5613624782212;69789;0.983034575649458;0;FF0000;68605
BARBUNYA;1.55320893997941;69973;0.980606805482115;0;FF0000;68616
BARBUNYA;1.48013012614403;70143;0.978272956674223;0;FF0000;68619
BARBUNYA;1.21364936594718;69930;0.981524381524381;0;FF0000;68638
BARBUNYA;1.37443123205181;69720;0.984624211130235;0;FF0000;68648
BARBUNYA;1.58918638022855;69854;0.983136255618862;0;FF0000;68676
BARBUNYA;1.57340889183251;70474;0.975182336748304;0;FF0000;68725
BARBUNYA;1.46860652938783;69923;0.982966977961472;0;FF0000;68732
BARBUNYA;1.43308211685959;69957;0.982946667238446;0;FF0000;68764
BARBUNYA;1.42301002084103;69908;0.983721462493563;0;FF0000;68770
BARBUNYA;1.5847140429426;70416;0.976681436037264;0;FF0000;68774
BARBUNYA;1.67674544829544;69932;0.983870045186753;0;FF0000;68804
BARBUNYA;1.54196741987854;70191;0.980510321836133;0;FF0000;68823
BARBUNYA;1.20242469441214;69878;0.985116918057185;0;FF0000;68838
BARBUNYA;1.57388823729302;70506;0.976413354891782;0;FF0000;68843
BARBUNYA;1.42750189459847;69563;0.989779049207194;3;FF0000;68852
BARBUNYA;1.90477959709924;70948;0.970555900095845;0;FF0000;68859
BARBUNYA;1.44853793155133;70125;0.981989304812834;0;FF0000;68862
BARBUNYA;1.44623856736744;69727;0.987881308531846;0;FF0000;68882
BARBUNYA;1.50909303133606;70428;0.978133696825126;0;FF0000;68888
BARBUNYA;1.54902339848513;70189;0.981549815498155;0;FF0000;68894
BARBUNYA;1.58036269342625;69802;0.987092060399415;0;FF0000;68901
BARBUNYA;1.5293831894845;69919;0.985769247271843;0;FF0000;68924
BARBUNYA;1.64900294419067;70001;0.984785931629548;0;FF0000;68936
BARBUNYA;1.54463442673818;70514;0.977706554726721;0;FF0000;68942
BARBUNYA;1.62204111363058;69918;0.986255327669556;0;FF0000;68957
BARBUNYA;1.55912689802923;70444;0.979089773437056;0;FF0000;68971
BARBUNYA;1.5754804498751;70161;0.98313878080415;0;FF0000;68978
BARBUNYA;1.40822389508699;70402;0.97991534331411;0;FF0000;68988
BARBUNYA;1.73723960000173;69656;0.990567933846331;0;FF0000;68999
BARBUNYA;1.54966870042133;70098;0.98436474649776;0;FF0000;69002
BARBUNYA;1.57884491544135;70370;0.980716214295865;0;FF0000;69013
BARBUNYA;1.81019522566347;70386;0.981061574744978;0;FF0000;69053
BARBUNYA;1.77428190640545;70526;0.979950656495477;0;FF0000;69112
BARBUNYA;1.43332389539322;70470;0.980885483184334;0;FF0000;69123
BARBUNYA;1.62080652251383;70135;0.986967990304413;0;FF0000;69221
BARBUNYA;1.58323328150256;70463;0.982487262818784;0;FF0000;69229
BARBUNYA;1.30564761201315;70543;0.981415590490906;0;FF0000;69232
BARBUNYA;1.63159748958753;69916;0.990274043137479;0;FF0000;69236
BARBUNYA;1.40907079483901;70842;0.978275599220801;0;FF0000;69303
BARBUNYA;1.58592941152893;70486;0.983727264988792;0;FF0000;69339
BARBUNYA;1.57389567318466;70740;0.980407124681934;0;FF0000;69354
BARBUNYA;1.50649381659952;70780;0.980206272958463;0;FF0000;69379
BARBUNYA;1.58185693747228;70292;0.987110908780516;0;FF0000;69386
BARBUNYA;1.66540751187692;70781;0.980376089628573;0;FF0000;69392
BARBUNYA;1.50566490083918;70839;0.979926311777411;0;FF0000;69417
BARBUNYA;1.58542681802853;70025;0.991760085683684;3;FF0000;69448
BARBUNYA;1.62480956492234;71276;0.974703967674954;0;FF0000;69473
BARBUNYA;1.38958165253358;70650;0.983340410474168;0;FF0000;69473
BARBUNYA;1.54837695007571;70724;0.982452915559075;0;FF0000;69483
BARBUNYA;1.56975008494932;70544;0.985328305738263;0;FF0000;69509
BARBUNYA;1.57298318580614;71008;0.978889702568725;0;FF0000;69509
BARBUNYA;1.48438850085164;70630;0.984312615036104;0;FF0000;69522
BARBUNYA;1.35947500552749;70517;0.985932470184494;0;FF0000;69525
BARBUNYA;1.30268146694216;70592;0.985394945602901;0;FF0000;69561
BARBUNYA;1.30883449619569;70767;0.983085336385603;0;FF0000;69570
BARBUNYA;1.48999395461615;71278;0.976107634894357;0;FF0000;69575
BARBUNYA;1.39431009454431;70646;0.9849106814257;0;FF0000;69580
BARBUNYA;1.51653969502835;71131;0.978251395312873;0;FF0000;69584
BARBUNYA;1.67197872774055;70774;0.983256563144658;0;FF0000;69589
BARBUNYA;1.27698696623697;70707;0.984315555744127;0;FF0000;69598
BARBUNYA;1.47084204064622;70419;0.989093852511396;3;FF0000;69651
BARBUNYA;1.70540413139088;70866;0.983165410775266;0;FF0000;69673
BARBUNYA;1.54333307743979;70851;0.983952237794809;0;FF0000;69714
BARBUNYA;1.33931392198681;70784;0.985067246835443;0;FF0000;69727
BARBUNYA;1.30359003178209;70842;0.984274865192965;0;FF0000;69728
BARBUNYA;1.66422217652526;70820;0.984764190906524;0;FF0000;69741
BARBUNYA;1.67471684659896;71055;0.981957638449089;0;FF0000;69773
BARBUNYA;1.51377732762924;70841;0.985093378128485;0;FF0000;69785
BARBUNYA;1.45962389958502;71110;0.981662213472085;0;FF0000;69806
BARBUNYA;1.50921993675862;70868;0.985155500366879;0;FF0000;69816
BARBUNYA;1.69806623251865;70943;0.98422677360698;0;FF0000;69824
BARBUNYA;1.59959822091006;70620;0.989124893797791;0;FF0000;69852
BARBUNYA;1.50371123700943;70962;0.984414193512021;0;FF0000;69856
BARBUNYA;1.6675854486964;71333;0.979714858480647;0;FF0000;69886
BARBUNYA;1.70487283749149;71139;0.982470937179325;0;FF0000;69892
BARBUNYA;1.67999703990698;70979;0.984798320630045;0;FF0000;69900
BARBUNYA;1.51969251907166;71044;0.984221046112268;0;FF0000;69923
BARBUNYA;1.51233113924482;71364;0.980172075556303;0;FF0000;69949
BARBUNYA;1.60063485626592;71325;0.980904311251314;0;FF0000;69963
BARBUNYA;1.6051859863726;70931;0.98666309512061;0;FF0000;69985
BARBUNYA;1.63180264553437;71186;0.983367516084623;0;FF0000;70002
BARBUNYA;1.5113791410401;71281;0.98229542234256;0;FF0000;70019
BARBUNYA;1.47270442573446;71050;0.985545390570021;0;FF0000;70023
BARBUNYA;1.55016513679424;70967;0.986754406977891;0;FF0000;70027
BARBUNYA;1.47003437243022;71356;0.981557262178373;0;FF0000;70040
BARBUNYA;1.79103437195758;70743;0.990090892385112;0;FF0000;70042
BARBUNYA;1.61503851462199;71441;0.980473397628813;0;FF0000;70046
BARBUNYA;1.55978236099862;71547;0.979160551805107;0;FF0000;70056
BARBUNYA;1.56506251835182;71094;0.98554027062762;0;FF0000;70066
BARBUNYA;1.72603698336205;71813;0.975714703465946;0;FF0000;70069
BARBUNYA;1.56789481734414;71054;0.986320263461593;0;FF0000;70082
BARBUNYA;1.5401781050012;71138;0.985605442941888;0;FF0000;70114
BARBUNYA;1.68189422045154;70895;0.989279921009944;0;FF0000;70135
BARBUNYA;1.51838211377604;71134;0.98597014086091;0;FF0000;70136
BARBUNYA;1.6657389459794;71494;0.982082412510141;0;FF0000;70213
BARBUNYA;1.46067800215549;71461;0.982857782566715;0;FF0000;70236
BARBUNYA;1.59341359917421;71505;0.982434794769596;0;FF0000;70249
BARBUNYA;1.76248550270578;71973;0.976254984508079;0;FF0000;70264
BARBUNYA;1.70412423992485;71620;0.981457693381737;0;FF0000;70292
BARBUNYA;1.57925543005731;71331;0.985742524288178;0;FF0000;70314
BARBUNYA;1.80281604768912;71605;0.982347601424482;0;FF0000;70341
BARBUNYA;1.59157435908891;71521;0.983543294976301;0;FF0000;70344
BARBUNYA;1.73875154175641;71394;0.985713085133204;0;FF0000;70374
BARBUNYA;1.51455371610535;71769;0.980646240020064;0;FF0000;70380
BARBUNYA;1.52658038121368;71731;0.981625796378135;0;FF0000;70413
BARBUNYA;1.59351376646279;71737;0.982282504147093;0;FF0000;70466
BARBUNYA;1.40168759407042;71580;0.984590667784297;0;FF0000;70477
BARBUNYA;1.52928002128107;71947;0.979651688048147;0;FF0000;70483
BARBUNYA;1.52536311402838;71865;0.981256522646629;0;FF0000;70518
BARBUNYA;1.37872855496855;71546;0.985673552679395;0;FF0000;70521
BARBUNYA;1.5056289468179;71668;0.984009599821399;0;FF0000;70522
BARBUNYA;1.72823128793342;71745;0.983664366854833;0;FF0000;70573
BARBUNYA;1.62993017315975;71425;0.988085404270214;0;FF0000;70574
BARBUNYA;1.69382152175411;72221;0.977831932540397;0;FF0000;70620
BARBUNYA;1.49577098618678;71492;0.988194483298831;0;FF0000;70648
BARBUNYA;1.58466759873186;71776;0.984326237182345;0;FF0000;70651
BARBUNYA;1.74748187080304;72048;0.980693426604486;0;FF0000;70657
BARBUNYA;1.7045810023529;71445;0.989068514241724;0;FF0000;70664
BARBUNYA;1.47077335891135;71996;0.981651758431024;0;FF0000;70675
BARBUNYA;1.49324450861939;71974;0.982049073276461;0;FF0000;70682
BARBUNYA;1.58946089107244;71443;0.989488123399073;3;FF0000;70692
BARBUNYA;1.45431890929146;72065;0.981308540900576;0;FF0000;70718
BARBUNYA;1.41264735461443;71718;0.986405086589141;0;FF0000;70743
BARBUNYA;1.651514737444;71978;0.983300452916169;0;FF0000;70776
BARBUNYA;1.51878655826174;72371;0.979024747481726;0;FF0000;70853
BARBUNYA;1.33570714976486;72790;0.973718917433713;0;FF0000;70877
BARBUNYA;1.43440357293912;71854;0.986416900938013;0;FF0000;70878
BARBUNYA;1.38512330023712;71954;0.985087694916196;0;FF0000;70881
BARBUNYA;1.68041916909289;72038;0.984535939365335;0;FF0000;70924
BARBUNYA;1.61751138837987;72151;0.983007858518939;0;FF0000;70925
BARBUNYA;1.43825252048433;72074;0.984626911230125;0;FF0000;70966
BARBUNYA;1.51161416830492;72273;0.98208182862203;0;FF0000;70978
BARBUNYA;1.46647549087255;72459;0.97990587780676;0;FF0000;71003
BARBUNYA;1.42705513812187;72032;0.985811861394936;0;FF0000;71010
BARBUNYA;1.58654211838138;72219;0.98334233373489;0;FF0000;71016
BARBUNYA;1.55780536953087;71867;0.988520461407878;0;FF0000;71042
BARBUNYA;1.55606508903379;72335;0.982249256929564;0;FF0000;71051
BARBUNYA;1.7033166530176;72505;0.98031859871733;0;FF0000;71078
BARBUNYA;1.73567930295451;72466;0.980887588662269;0;FF0000;71081
BARBUNYA;1.62063358371289;72146;0.985293709976991;0;FF0000;71085
BARBUNYA;1.48238353538773;72336;0.983369276708693;0;FF0000;71133
BARBUNYA;1.60360635549681;72426;0.982423439096457;0;FF0000;71153
BARBUNYA;1.38484799754326;72195;0.985580718886349;0;FF0000;71154
BARBUNYA;1.5662997983169;72235;0.985325673150135;0;FF0000;71175
BARBUNYA;1.55996654447832;72221;0.985821298514283;0;FF0000;71197
BARBUNYA;1.36750580961445;72192;0.986258865248227;0;FF0000;71200
BARBUNYA;1.41106161579625;72555;0.981641513334712;0;FF0000;71223
BARBUNYA;1.30682036811426;72582;0.981455457275909;0;FF0000;71236
BARBUNYA;1.33612385115207;72741;0.979406387044445;0;FF0000;71243
BARBUNYA;1.41840959442555;72747;0.979559294541356;0;FF0000;71260
BARBUNYA;1.51562365359945;72348;0.985168905843976;3;FF0000;71275
BARBUNYA;1.68397705313725;72680;0.981590533847001;0;FF0000;71342
BARBUNYA;1.63776427476654;72498;0.984358189191426;0;FF0000;71364
BARBUNYA;1.63971226125607;72557;0.983612883663878;0;FF0000;71368
BARBUNYA;1.55956028894763;72551;0.983928546815344;0;FF0000;71385
BARBUNYA;1.32778131471953;72348;0.987325150660695;0;FF0000;71431
BARBUNYA;1.25658490806501;72590;0.98417137346742;0;FF0000;71441
BARBUNYA;1.38504947993661;72935;0.979529718242271;0;FF0000;71442
BARBUNYA;1.48624947900366;72753;0.98207634049455;0;FF0000;71449
BARBUNYA;1.53340967081183;72262;0.988846143201129;3;FF0000;71456
BARBUNYA;1.27611579324175;72475;0.986008968609865;3;FF0000;71461
BARBUNYA;1.56448398934474;72499;0.985875667250583;0;FF0000;71475
BARBUNYA;1.57956484580795;72843;0.981315980945321;0;FF0000;71482
BARBUNYA;1.48049778566586;72669;0.983665662111767;0;FF0000;71482
BARBUNYA;1.65325013124966;72503;0.98593161662276;0;FF0000;71483
BARBUNYA;1.51798581309687;72960;0.979756030701754;0;FF0000;71483
BARBUNYA;1.64021052884309;72432;0.987036116633532;0;FF0000;71493
BARBUNYA;1.46200842863704;72758;0.983053409934303;0;FF0000;71525
BARBUNYA;1.2799958645055;72443;0.987479811714037;0;FF0000;71536
BARBUNYA;1.7894071076783;72868;0.98199483998463;0;FF0000;71556
BARBUNYA;1.55683846892456;73128;0.97892736024505;0;FF0000;71587
BARBUNYA;1.7489124866804;72858;0.982706085810755;0;FF0000;71598
BARBUNYA;1.7422172852386;73088;0.979654662872154;0;FF0000;71601
BARBUNYA;1.63115343048782;72418;0.988787318070093;0;FF0000;71606
BARBUNYA;1.68843917482946;72706;0.984898082689187;0;FF0000;71608
BARBUNYA;1.64700252011021;72987;0.981174729746393;0;FF0000;71613
BARBUNYA;1.61520371710406;72779;0.984391101828824;0;FF0000;71643
BARBUNYA;1.52493491391454;73142;0.979683355664324;0;FF0000;71656
BARBUNYA;1.51349793887151;72554;0.987871102902666;0;FF0000;71674
BARBUNYA;1.6420573352584;72768;0.985075857519789;0;FF0000;71682
BARBUNYA;1.61273182663117;73042;0.98154486459845;0;FF0000;71694
BARBUNYA;1.51048895330479;73141;0.98033934455367;0;FF0000;71703
BARBUNYA;1.88429587309621;72675;0.986818025455796;0;FF0000;71717
BARBUNYA;1.41684870881959;73033;0.982323059438884;0;FF0000;71742
BARBUNYA;1.36050429014861;72769;0.986340337231513;0;FF0000;71775
BARBUNYA;1.46753716924241;73023;0.983210769209701;0;FF0000;71797
BARBUNYA;1.54170848878288;73314;0.980453937856344;0;FF0000;71881
BARBUNYA;1.43413645408272;73244;0.981541150128338;0;FF0000;71892
BARBUNYA;1.41584161206577;73431;0.979096022116;0;FF0000;71896
BARBUNYA;1.65880843596791;73373;0.979883608411814;0;FF0000;71897
BARBUNYA;1.48236865094146;73105;0.983489501402093;0;FF0000;71898
BARBUNYA;1.73238820073468;72706;0.989464418342365;0;FF0000;71940
BARBUNYA;1.56853908664151;73218;0.982955011062853;0;FF0000;71970
BARBUNYA;1.56859612833218;72745;0.989387586775723;0;FF0000;71973
BARBUNYA;1.54303237914875;73278;0.982450394388493;0;FF0000;71992
BARBUNYA;1.63878689199303;73318;0.982309937532393;0;FF0000;72021
BARBUNYA;1.75392759489493;73422;0.980986625262183;0;FF0000;72026
BARBUNYA;1.56562914553183;72712;0.990813070744856;3;FF0000;72044
BARBUNYA;1.54576520976252;73185;0.984477693516431;0;FF0000;72049
BARBUNYA;1.45959932698801;73183;0.984641241818455;0;FF0000;72059
BARBUNYA;1.47621794239981;73332;0.982695139911635;0;FF0000;72063
BARBUNYA;1.30773276401663;73330;0.983117414427929;0;FF0000;72092
BARBUNYA;1.55076270829643;73400;0.982316076294278;0;FF0000;72102
BARBUNYA;1.66405618122316;73453;0.98202932487441;0;FF0000;72133
BARBUNYA;1.73505914920802;73688;0.979548908913256;0;FF0000;72181
BARBUNYA;1.53145328455491;73563;0.981539632695785;0;FF0000;72205
BARBUNYA;1.54946850244699;73410;0.983844162920583;0;FF0000;72224
BARBUNYA;1.52615683546644;73538;0.982512442546711;0;FF0000;72252
BARBUNYA;1.46143299281363;73640;0.981192286800652;0;FF0000;72255
BARBUNYA;1.73146467152317;73011;0.989754968429415;0;FF0000;72263
BARBUNYA;1.53066159883403;73699;0.980515339421159;0;FF0000;72263
BARBUNYA;1.69271027160579;73750;0.979905084745763;0;FF0000;72268
BARBUNYA;1.40135797238179;73565;0.982382926663495;0;FF0000;72269
BARBUNYA;1.53873461520659;73587;0.982809463628087;0;FF0000;72322
BARBUNYA;1.73575129997717;73037;0.99027889973575;0;FF0000;72327
BARBUNYA;1.63179967120458;73305;0.986863106200123;0;FF0000;72342
BARBUNYA;1.47445986273195;74162;0.975701841913649;0;FF0000;72360
BARBUNYA;1.21871287515588;73521;0.984385413691326;0;FF0000;72373
BARBUNYA;1.30505938531018;73840;0.98021397616468;0;FF0000;72379
BARBUNYA;1.31810821250651;73542;0.984770607272035;0;FF0000;72422
BARBUNYA;1.73082327039025;73768;0.9819027220475;0;FF0000;72433
BARBUNYA;1.83063009301961;74018;0.979640087546273;0;FF0000;72511
BARBUNYA;1.6092757900158;73844;0.982002600075836;0;FF0000;72515
BARBUNYA;1.75782050818121;73709;0.984520207844361;0;FF0000;72568
BARBUNYA;1.53351690391613;73969;0.981816706998878;0;FF0000;72624
BARBUNYA;1.56611821076395;73795;0.984253675723287;0;FF0000;72633
BARBUNYA;1.69378067528125;73835;0.98392361346245;0;FF0000;72648
BARBUNYA;1.70209067324003;73683;0.985994055616628;0;FF0000;72651
BARBUNYA;1.68032329510975;73772;0.984818088163531;0;FF0000;72652
BARBUNYA;1.38438008875003;73608;0.987311161830236;3;FF0000;72674
BARBUNYA;1.50325375750683;74004;0.982933354953786;0;FF0000;72741
BARBUNYA;1.44419090555567;74089;0.982008125362739;0;FF0000;72756
BARBUNYA;1.68578198708074;73831;0.98566997602633;0;FF0000;72773
BARBUNYA;1.49494688365908;73788;0.986271480457527;0;FF0000;72775
BARBUNYA;1.3967520288347;74246;0.980241359803895;0;FF0000;72779
BARBUNYA;1.66025637710312;73784;0.986501138458202;0;FF0000;72788
BARBUNYA;1.53585242323536;73854;0.986107726054107;0;FF0000;72828
BARBUNYA;1.42788750065507;74384;0.979162185416219;0;FF0000;72834
BARBUNYA;1.48750267688396;73876;0.98593589257675;0;FF0000;72837
BARBUNYA;1.3279329116498;74400;0.979032258064516;0;FF0000;72840
BARBUNYA;1.47823078408756;74942;0.97291238557818;0;FF0000;72912
BARBUNYA;1.77559895078638;74095;0.984182468452662;0;FF0000;72923
BARBUNYA;1.62990672547695;73829;0.98774194422246;0;FF0000;72924
BARBUNYA;1.71180732188654;74443;0.979769756726623;0;FF0000;72937
BARBUNYA;1.56797673863168;74227;0.982930739488326;0;FF0000;72960
BARBUNYA;1.73948931760759;74271;0.982671567637436;0;FF0000;72984
BARBUNYA;1.53801405106152;74208;0.984004420008624;0;FF0000;73021
BARBUNYA;1.50301865469132;74371;0.982251146280136;0;FF0000;73051
BARBUNYA;1.36427537702026;74191;0.984701648447925;0;FF0000;73056
BARBUNYA;1.56688715704015;74538;0.980224851753468;0;FF0000;73064
BARBUNYA;1.53125847663145;73829;0.989827845426594;3;FF0000;73078
BARBUNYA;1.45731102476412;74275;0.984099629754291;0;FF0000;73094
BARBUNYA;1.51233752697736;74018;0.987557080710098;0;FF0000;73097
BARBUNYA;1.54984307464497;74217;0.984949539862835;0;FF0000;73100
BARBUNYA;1.80435834954552;74002;0.988054376908732;0;FF0000;73118
BARBUNYA;1.4808784896039;74566;0.980728482150042;0;FF0000;73129
BARBUNYA;1.36189540408272;74289;0.984681446782162;0;FF0000;73151
BARBUNYA;1.43857066750907;74911;0.976545500660784;0;FF0000;73154
BARBUNYA;1.48937629818534;74557;0.981624797135078;0;FF0000;73187
BARBUNYA;1.58922754663166;74320;0.984808934337998;0;FF0000;73191
BARBUNYA;1.48005860546964;74387;0.984110126769462;0;FF0000;73205
BARBUNYA;1.50289790308729;74746;0.97951729858454;0;FF0000;73215
BARBUNYA;1.73387517197318;74190;0.98695241946354;0;FF0000;73222
BARBUNYA;1.42190136584412;74288;0.985704286021969;0;FF0000;73226
BARBUNYA;1.68969748242795;74236;0.986408211649335;0;FF0000;73227
BARBUNYA;1.7276433886297;74256;0.986250269338505;0;FF0000;73235
BARBUNYA;1.53173545022764;74227;0.987053228609536;0;FF0000;73266
BARBUNYA;1.44581956767361;75042;0.977106153887156;0;FF0000;73324
BARBUNYA;1.71513433660749;74734;0.981253512457516;0;FF0000;73333
BARBUNYA;1.41190262211051;74564;0.983678450726892;0;FF0000;73347
BARBUNYA;1.55200605941884;74671;0.982349238660256;0;FF0000;73353
BARBUNYA;1.61378918302841;75049;0.977934416181428;0;FF0000;73393
BARBUNYA;1.27015492245265;74526;0.985052196548855;0;FF0000;73412
